,u,v,w
2012-07-27 00:05:00,0.31683074511184384,-0.06013619388412428,-0.002731274461369307
2012-07-27 00:15:00,0.32278783974082204,-0.3381306102293013,0.01740453676500799
2012-07-27 00:25:00,-0.2582771586890099,-0.04389070438255883,-0.005083486852522146
2012-07-27 00:35:00,0.1555471167896685,-0.21973354338233023,0.009911177898226766
2012-07-27 00:45:00,0.09966397126801177,-0.2494737661371174,-0.0005982323999756123
2012-07-27 00:55:00,0.1880262348988977,-0.16924172498511117,0.0013568696140103832
2012-07-27 01:05:00,0.04192043240237018,-0.0507396934875569,-0.022328786409461638
2012-07-27 01:15:00,0.1507759222992535,-0.0859490085730944,0.009266325417442437
2012-07-27 01:25:00,0.15295310461240594,0.003370361433558822,0.019891323091423878
2012-07-27 01:35:00,0.15243902655615563,-0.052563058581872824,0.001729496457997861
2012-07-27 01:45:00,0.15722555189975315,0.06549146661846637,0.005794291490497622
2012-07-27 01:55:00,0.108746300950958,-0.015411616370267618,0.010493807705999851
2012-07-27 02:05:00,0.10603863128628076,0.06528661950435763,-0.017341317045169103
2012-07-27 02:15:00,0.056256507395023525,0.08622960279829102,0.013662568796895088
2012-07-27 02:25:00,0.052104776117527514,0.16685002601629098,0.003438713133449669
2012-07-27 02:35:00,0.048125395704088685,0.2617649065879558,0.008034118969172744
2012-07-27 02:45:00,0.07767578761556994,0.3245030602555521,0.012544779150466742
2012-07-27 02:55:00,0.16138887155198453,0.36312485718648585,0.015560062013370722
2012-07-27 03:05:00,0.2402520676541348,0.3301222752485655,0.01973440513586661
2012-07-27 03:15:00,0.22418179386480463,0.2657092429376664,0.008204329601648226
2012-07-27 03:25:00,0.29980371932569916,0.3357919114079181,0.010169984083358724
2012-07-27 03:35:00,0.3965713373604083,0.40403925727818574,0.02107263289350474
2012-07-27 03:45:00,0.38491736764192847,0.4329480271185172,0.02146326968683652
2012-07-27 03:55:00,0.3854511472654072,0.44369985866794287,0.023462300868828098
2012-07-27 04:05:00,0.40010708629049113,0.45332229928767953,0.02301859871665858
2012-07-27 04:15:00,0.3888014172348237,0.4539054276950325,0.020268276003579003
2012-07-27 04:25:00,0.3749979855679987,0.46117157216550553,0.02081128282885958
2012-07-27 04:35:00,0.3583511787622217,0.4642892989735071,0.021326779945996792
2012-07-27 04:45:00,0.33212392758937476,0.48086936161132393,0.02228523258072361
2012-07-27 04:55:00,0.3029523891902589,0.4862035244203098,0.019123183542676673
2012-07-27 05:05:00,0.2844789003010943,0.4854619455837077,0.016182149639547807
2012-07-27 05:15:00,0.2676467168055841,0.47382394350546203,0.014525584242589618
2012-07-27 05:25:00,0.2614452327641599,0.48205326382755737,0.015971443261078983
2012-07-27 05:35:00,0.25397530156915044,0.4679340194564705,0.017621097124250563
2012-07-27 05:45:00,0.2475838637124154,0.47106354432809333,0.01773599088897482
2012-07-27 05:55:00,0.2468144451765505,0.4677037130948883,0.018942662180609235
2012-07-27 06:05:00,0.23404753416967572,0.45766684083448467,0.017604911897761318
2012-07-27 06:15:00,0.22218881968219925,0.44671096239623703,0.020650609059930308
2012-07-27 06:25:00,0.2156801890370474,0.4315369466605364,0.0213672407891505
2012-07-27 06:35:00,0.2063284624636327,0.41312222367395846,0.017226821351171217
2012-07-27 06:45:00,0.1891291860962453,0.40339151887852737,0.01831400244776679
2012-07-27 06:55:00,0.1771527021752001,0.3842104726826486,0.01997447170950552
2012-07-27 07:05:00,0.16787306258967427,0.37011257983705026,0.015181568994384002
2012-07-27 07:15:00,0.14461894773260944,0.3479436143820647,0.010021602261823059
2012-07-27 07:25:00,0.137481053949676,0.3275446397049816,0.007516829218330873
2012-07-27 07:35:00,0.12501044146675305,0.29096077283630795,0.011731827580795709
2012-07-27 07:45:00,0.10270259382403502,0.2556959763770658,0.009040663978602504
2012-07-27 07:55:00,0.08882413599209452,0.21291196221435596,0.007167344015024322
2012-07-27 08:05:00,0.0666785894630176,0.16890096597473647,0.0060175518371987065
2012-07-27 08:15:00,0.048716226150083704,0.12279540037722093,0.005209932409349899
2012-07-27 08:25:00,0.031065286635343702,0.049250705545436486,0.0005168804507497911
2012-07-27 08:35:00,0.005780240421820657,-0.0207910973371504,-0.006413620987040419
2012-07-27 08:45:00,-0.018705967499763467,-0.069671953787083,-0.0043432605826581065
2012-07-27 08:55:00,-0.03859884296231513,-0.11591885841000955,-0.006692291183598488
2012-07-27 09:05:00,-0.09017024566161264,-0.12438103770615376,-0.005801156362914872
